date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:43:01	7930/7930	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2020:30:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-v3-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-v3-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:01	117799/117799	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202022%2017:05:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-v3-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-v3-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:02	54390/54390	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202022%2021:56:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:05	60369/60369	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202022%2021:57:20%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:06	52470/52470	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202022%2022:34:48%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:06	63514/63514	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Jul%202022%2021:57:56%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v3-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:06	346760/346760	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Jul%202022%2023:02:42%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/slides/slide-v3-1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/slides/slide-v3-1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:08	579380/579380	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Jul%202022%2015:35:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/government-voice-img1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/government-voice-img1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:08	18262/18262	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jul%202022%2000:08:40%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/testimonial/testimonial-v3-2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/testimonial/testimonial-v3-2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:09	418918/418918	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Jul%202022%2023:45:00%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/testimonial/testimonial-v3-img1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/testimonial/testimonial-v3-img1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:10	80537/80537	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jul%202022%2013:05:46%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:11	64553/64553	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jul%202022%2013:06:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:11	3103/3103	---M-Z	200	added ('OK')	text/css	date:Mon,%2025%20Jul%202022%2021:35:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/css/dark.css	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/css/dark.css	(from https://mehedi.asiandevelopers.com/govarnex-demo/index-dark.html)
22:43:12	3600/3600	---M-Z	200	added ('OK')	text/css	date:Fri,%2022%20Jul%202022%2015:06:38%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/css/module-css/09-breadcrumb-section.css	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/css/module-css/09-breadcrumb-section.css	(from https://mehedi.asiandevelopers.com/govarnex-demo/about.html)
22:43:13	82277/82277	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2021:06:44%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-page-about-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/about/about-page-about-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/about.html)
22:43:13	63805/63805	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Jul%202022%2013:06:18%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:14	88774/88774	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2021:09:34%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/history.html)
22:43:15	66573/66573	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2021:10:18%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/history.html)
22:43:16	90537/90537	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2021:11:04%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/history.html)
22:43:16	36690/36690	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jul%202022%2015:27:56%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/cta-v2-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/cta-v2-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/history.html)
22:43:17	7935/7935	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Jul%202022%2014:38:38%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-page-shape1.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/services-page-shape1.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/services.html)
22:43:17	280987/280987	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Jul%202022%2016:00:58%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/breadcrumb-v1-bg.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/breadcrumb-v1-bg.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/about.html)
22:43:17	78281/78281	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2021:11:38%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/history-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/history.html)
22:43:19	73065/73065	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2014:54:34%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:19	61881/61881	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2014:55:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:20	49704/49704	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2014:56:24%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/services/services-v2-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:20	53593/53593	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2016:31:10%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/departments-details-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/departments-details-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/departments-details.html)
22:43:21	138796/138796	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2016:19:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/departments-details-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/departments-details-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/departments-details.html)
22:43:21	47998/47998	---M--	200	added ('OK')	image/png	date:Wed,%2013%20Jul%202022%2020:14:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/faq-page-bg.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/backgrounds/faq-page-bg.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/faq.html)
22:43:21	55656/55656	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2011:42:24%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/testimonials-page-bg.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/shapes/testimonials-page-bg.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/testimonials.html)
22:43:22	56773/56773	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2023:37:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:22	78622/78622	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2023:04:06%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:22	66398/66398	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2023:35:56%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:23	76455/76455	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2023:39:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:24	70268/70268	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2012:57:28%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/portfolio-masonry.html)
22:43:24	62035/62035	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2013:00:44%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/portfolio-masonry.html)
22:43:24	122517/122517	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2023:38:14%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:24	51710/51710	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2013:02:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/portfolio-masonry.html)
22:43:24	98615/98615	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Jul%202022%2023:40:24%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-grid-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:26	86421/86421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2013:07:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/portfolio-masonry.html)
22:43:27	47726/47726	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2013:12:50%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:27	56965/56965	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2013:13:44%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:28	105986/105986	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2013:03:08%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/portfolio-masonry.html)
22:43:28	41374/41374	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2013:14:34%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img7.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img7.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:28	48276/48276	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202022%2013:15:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img8.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v1-img8.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:29	52842/52842	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2013:06:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/portfolio-masonry-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/portfolio-masonry.html)
22:43:30	40599/40599	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2015:08:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:30	59196/59196	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2015:07:12%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:32	3473/3473	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Jul%202022%2023:59:10%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/team-details-signature.png	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/team-details-signature.png	(from https://mehedi.asiandevelopers.com/govarnex-demo/team-details.html)
22:43:32	50388/50388	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2015:08:36%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-v3-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:33	69061/69061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20Jul%202022%2016:17:52%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-details-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/team/team-details-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/team-details.html)
22:43:34	41521/41521	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2021:06:38%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v1-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v1-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/events-1.html)
22:43:34	54418/54418	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2021:05:02%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v1-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v1-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/events-1.html)
22:43:34	56426/56426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:23:46%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:34	39218/39218	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:24:22%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:35	36638/36638	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:25:28%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img7.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img7.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:35	22849/22849	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:24:56%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img6.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img6.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:35	36257/36257	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:26:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img8.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img8.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:36	40062/40062	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:26:58%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img9.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/events-v2-img9.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/)
22:43:37	109357/109357	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:53:04%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img2.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img2.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/event-details.html)
22:43:37	110361/110361	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2023:42:26%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img3.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img3.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/event-details.html)
22:43:38	76722/76722	---M--	200	added ('OK')	image/jpeg	date:Sat,%2016%20Jul%202022%2022:52:34%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img1.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img1.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/event-details.html)
22:43:38	66083/66083	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Jul%202022%2000:15:16%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img4.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img4.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/event-details.html)
22:43:38	56715/56715	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Jul%202022%2000:15:54%20GMT	https://mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img5.jpg	C:/Muhammad%20Ayan/Government%20Website%20work/government%20of%20balochis/mehedi.asiandevelopers.com/govarnex-demo/assets/images/resources/event-details-img5.jpg	(from https://mehedi.asiandevelopers.com/govarnex-demo/event-details.html)
